model_name,label,loss,distance,radius,X,Y,tsne_0,tsne_1
vae_rf_100,4,0.17376707,1.7721053,0.14957853,-1.6300253,0.6952518,-61.25879,-30.657166
vae_rf_100,6,0.12354537,2.2408338,0.12937042,2.0884056,-0.81234086,39.75829,-28.843521
vae_rf_100,3,0.26033553,1.1169158,0.1456335,-0.27129817,1.0834658,-20.696335,-41.340603
vae_rf_100,5,0.23695067,0.1361011,0.10888451,0.13044734,0.03882012,29.766668,13.154615
vae_rf_100,5,0.19669566,1.3191754,0.16100846,-0.2807754,1.2889488,-23.58477,-46.897823
vae_rf_100,6,0.23837136,2.7764406,0.19181621,2.204089,1.6883761,16.9567,-63.61836
vae_rf_100,0,0.19776247,1.1970417,0.1067073,0.14478135,1.1882539,-5.16223,-54.479866
vae_rf_100,4,0.20593633,1.5727632,0.1486292,-1.4631374,0.5768994,-54.30711,-24.119038
vae_rf_100,1,0.046272375,2.1736994,0.19117108,0.0069365264,-2.1736884,-3.5792756,91.62266
vae_rf_100,9,0.18043634,1.6858459,0.15327111,-1.6720749,-0.21503882,-72.0098,0.8242354
vae_rf_100,5,0.18724687,0.88240457,0.12627424,-0.042869337,-0.8813626,8.825672,54.984894
vae_rf_100,7,0.17433642,2.7112658,0.19683297,-2.6930103,0.3140988,-81.453445,-27.125084
vae_rf_100,8,0.25218466,0.8891194,0.094808884,0.77572894,-0.43448582,56.59038,39.70792
vae_rf_100,9,0.16232596,1.183373,0.21960029,-1.1801552,-0.0872086,-47.050945,2.987196
vae_rf_100,3,0.20476413,0.65748894,0.12785836,0.65615565,-0.041850757,63.662308,14.608557
vae_rf_100,7,0.25327715,0.57324004,0.079443686,-0.17959681,-0.5443796,0.62081003,35.7986
vae_rf_100,4,0.15040159,1.5721631,0.20730309,-1.5125589,-0.42879167,-71.210556,12.383891
vae_rf_100,6,0.2251971,2.1542473,0.15195438,1.8289136,1.138357,23.625029,-66.93312
vae_rf_100,4,0.2131114,1.341182,0.14732176,-1.3286424,0.18297197,-51.660885,-8.873023
vae_rf_100,3,0.18878186,0.4397428,0.1074567,-0.20419824,0.38945708,-1.1641883,-5.5041404
vae_rf_100,0,0.15236518,2.8341982,0.1720489,1.3210175,2.507507,-11.261496,-97.00565
vae_rf_100,7,0.25284165,1.2529161,0.13078918,-1.1770701,-0.42930704,-51.802933,18.236366
vae_rf_100,0,0.1760937,2.19739,0.10977038,0.2573598,2.182267,-25.678278,-76.1018
vae_rf_100,2,0.28383526,1.0452466,0.11821239,0.5347767,0.8980837,15.288129,-77.51713
vae_rf_100,9,0.15565133,0.8133512,0.09389912,0.08457507,-0.8089421,14.298857,52.483776
vae_rf_100,1,0.06515862,2.067511,0.1593278,-0.88001627,-1.8708751,-23.427036,78.685936
vae_rf_100,7,0.1984588,1.2126848,0.15588406,-1.1801434,-0.27904484,-50.85285,11.628141
vae_rf_100,3,0.16582403,0.598828,0.1260023,-0.04020767,0.59747666,1.7335113,-22.102644
vae_rf_100,2,0.26551414,1.0447744,0.12996455,1.0070965,0.27804717,78.83367,-36.6952
vae_rf_100,9,0.14419416,1.0981679,0.11094631,-0.2994427,-1.0565542,-8.727848,58.448166
vae_rf_100,7,0.23107311,0.60701394,0.079726696,-0.10845248,-0.597247,13.039744,39.762062
vae_rf_100,7,0.12437489,2.22758,0.15346801,-2.225075,0.105612285,-78.41948,-21.221525
vae_rf_100,6,0.15219109,1.812222,0.14032984,1.8114011,-0.05453938,48.42706,-42.785767
vae_rf_100,2,0.20396517,1.0150408,0.093863875,0.96741265,0.30727902,80.60094,-37.01366
vae_rf_100,7,0.10685875,2.293706,0.18627277,-2.278729,-0.2616891,-85.86939,2.8763452
vae_rf_100,8,0.23291318,0.61538404,0.12156694,-0.41387993,0.45541292,-13.761695,-6.3996005
vae_rf_100,4,0.2375766,1.4210699,0.1485342,-1.3969166,0.26088962,-55.13548,-13.756028
vae_rf_100,7,0.12982048,1.045945,0.09431781,-0.5041849,-0.9164052,-16.781736,51.587345
vae_rf_100,3,0.27220157,0.62489665,0.11684681,-0.4660489,0.4162863,-14.465744,-3.3087575
vae_rf_100,6,0.14762957,2.6146674,0.17052789,2.5137522,0.7193991,25.795275,-54.900543
vae_rf_100,1,0.068353996,1.6023332,0.13030526,0.085916296,-1.6000282,4.7946596,79.19431
vae_rf_100,3,0.17673984,0.7174606,0.108791724,0.09751706,0.71080244,7.8399386,-32.882816
vae_rf_100,6,0.11737007,2.3945065,0.17195904,2.3849666,-0.21353178,34.353844,-40.364914
vae_rf_100,9,0.13732716,0.9828885,0.11838311,0.06481851,-0.9807489,10.647718,59.88772
vae_rf_100,3,0.19121543,0.36782345,0.10199889,0.09600928,0.35507226,23.907635,-5.567693
vae_rf_100,1,0.12315395,2.1144745,0.17245409,-1.3327372,-1.6415889,-38.19781,72.85636
vae_rf_100,4,0.29823285,0.5179581,0.13247444,-0.47116455,0.21513848,-12.335161,4.060567
vae_rf_100,1,0.17204836,1.9164919,0.23481396,-1.8242097,-0.5875372,-80.14488,11.709262
vae_rf_100,7,0.290258,0.8984392,0.12578502,-0.6146679,-0.6552682,-23.070023,35.28238
vae_rf_100,6,0.21391805,1.4147073,0.15303034,1.3996834,0.20562872,60.741062,-44.28957
vae_rf_100,9,0.16188237,1.6901077,0.15685856,-1.61662,0.49295443,-62.49393,-24.887693
vae_rf_100,6,0.17894219,2.6301486,0.22928439,2.4550798,0.9435389,22.71686,-57.44665
vae_rf_100,0,0.16517831,2.0945737,0.13670497,0.0503372,2.0939689,-26.900635,-73.678665
vae_rf_100,5,0.26508075,0.39331022,0.12118746,-0.22973338,0.3192421,-3.4863138,-2.4684165
vae_rf_100,4,0.20485601,1.6045053,0.13504852,-1.4964435,0.5788732,-54.887848,-24.612928
vae_rf_100,9,0.17525719,1.9726803,0.1783677,-1.6889303,1.0193049,-62.538498,-38.594833
vae_rf_100,9,0.14132996,1.8266169,0.14918543,-1.8253428,0.06821226,-74.84951,-7.1847396
vae_rf_100,2,0.26188162,0.98744327,0.10794606,0.6537529,0.7400347,61.498066,-17.391209
vae_rf_100,1,0.09699694,1.6481416,0.14230974,0.5067905,-1.5682902,16.38465,80.63624
vae_rf_100,9,0.14509617,1.8328018,0.19128156,-1.8224034,-0.19495693,-76.58427,-0.4268065
vae_rf_100,4,0.17111965,0.9225315,0.18303685,-0.9213328,-0.047013517,-37.918896,3.254443
vae_rf_100,8,0.18530998,0.322026,0.117271416,0.32179683,-0.012146753,40.59142,14.781691
vae_rf_100,7,0.107637845,1.2119222,0.11797384,-0.2267303,-1.1905246,-7.924777,61.294804
vae_rf_100,3,0.18991293,0.1274612,0.13241601,-0.11102872,0.06260176,9.669953,13.3695135
vae_rf_100,9,0.137574,1.8199337,0.1449918,-1.8199284,-0.004339141,-75.18815,-5.851145
vae_rf_100,7,0.17991497,1.0317636,0.165007,-0.8283784,-0.6150815,-34.99487,28.929506
vae_rf_100,4,0.17342666,0.88069236,0.16133785,-0.6725543,-0.5685857,-28.18792,28.28683
vae_rf_100,4,0.13895592,1.3199028,0.18723564,-1.3043734,-0.20187475,-57.216686,6.0629134
vae_rf_100,4,0.21105847,1.7519406,0.13093156,-1.6097877,0.69128835,-60.683163,-30.61103
vae_rf_100,9,0.13834815,1.1294253,0.17249508,-1.0426425,-0.43416357,-47.588295,20.752214
vae_rf_100,2,0.2935759,0.16288587,0.13863671,0.16287008,-0.0022678347,30.902416,14.960358
vae_rf_100,5,0.21840276,0.7428115,0.12294595,-0.24928346,0.6997333,-12.500958,-22.652918
vae_rf_100,4,0.20059538,0.6153902,0.13530315,-0.26939672,-0.5532906,-2.6289184,35.66938
vae_rf_100,7,0.12807861,2.0103602,0.20662397,-1.9506855,-0.48618332,-82.552574,7.2549787
vae_rf_100,6,0.1560495,2.093913,0.14802028,2.0932,0.054645915,40.247547,-45.3974
vae_rf_100,7,0.22987632,1.3175408,0.1271293,-1.1601729,-0.6244297,-52.28906,26.187695
vae_rf_100,9,0.1620507,1.4300939,0.17346169,-1.3769559,0.3862139,-52.059757,-16.83443
vae_rf_100,0,0.4141563,2.050814,0.2354713,0.6523273,1.9443011,-15.115298,-84.21641
vae_rf_100,5,0.20251699,0.20114256,0.11641095,-0.1434708,-0.14097682,13.139169,24.34805
vae_rf_100,8,0.21923804,0.44357142,0.107923165,-0.32224032,0.30482253,-7.768793,-0.8460795
vae_rf_100,5,0.18335728,0.08650149,0.12481518,0.050509132,-0.070223466,23.873436,19.453634
vae_rf_100,6,0.15037645,1.8406792,0.11825195,1.8381021,-0.097367905,47.554886,-41.823097
vae_rf_100,6,0.17447342,1.478706,0.105812,1.4718716,-0.14200518,55.212013,-36.508915
vae_rf_100,5,0.23322348,0.6871698,0.12128078,-0.10055599,0.6797726,-3.4222775,-26.328018
vae_rf_100,7,0.2709497,0.4410474,0.1434703,-0.38751197,-0.21061169,-4.2897835,23.299334
vae_rf_100,8,0.17711945,0.06377158,0.11946406,-0.0599012,0.021878328,16.133636,16.313826
vae_rf_100,1,0.060746614,2.1525595,0.14668821,-0.7089934,-2.032447,-21.080841,83.04581
vae_rf_100,0,0.1859692,1.1444484,0.12485885,0.21097404,1.1248343,-2.522377,-56.27658
vae_rf_100,1,0.0840628,1.6631353,0.12062672,0.19970855,-1.6511012,6.842773,80.504265
vae_rf_100,6,0.15353002,2.5061116,0.14029236,2.3661418,0.8258138,26.493752,-58.399662
vae_rf_100,4,0.17169385,0.6835378,0.09460269,-0.42508227,-0.535284,-8.988498,34.342953
vae_rf_100,6,0.12441743,2.3431444,0.17423981,2.2709577,-0.57712823,37.94358,-32.12389
vae_rf_100,7,0.13392334,2.817937,0.19393317,-2.8164568,0.09131974,-82.96121,-26.132132
vae_rf_100,3,0.22293496,1.0924164,0.11551165,-0.45804527,0.99175,-25.442589,-36.142387
vae_rf_100,1,0.049934845,2.1882272,0.20657878,-0.07772583,-2.1868463,-6.176779,91.528
vae_rf_100,7,0.16932532,0.62958926,0.09424329,-0.30257484,-0.5521151,-3.9911559,35.654144
vae_rf_100,1,0.055622496,2.593273,0.22912988,-1.7604562,-1.9041686,-45.221786,76.33525
vae_rf_100,8,0.19240582,0.26384377,0.10509704,-0.25792354,0.05557855,0.5559668,13.696147
vae_rf_100,2,0.24726082,0.7952078,0.086563535,0.7652011,0.21638554,78.901405,-7.84107
vae_rf_100,0,0.17242527,1.3392992,0.117341146,0.23482966,1.3185512,-6.190065,-63.591805
vae_rf_100,2,0.23987246,1.1742234,0.17992844,-1.0155277,0.5894947,-41.67293,-17.892792
vae_rf_100,9,0.15135004,1.4530514,0.16111685,-1.420409,0.3062626,-54.84923,-14.636625
vae_rf_100,9,0.26130125,1.7484907,0.15860055,-1.0537819,1.3952646,-52.080315,-40.66319
vae_rf_100,5,0.20388164,0.45393252,0.114771456,0.19715221,-0.40888354,29.760601,37.6835
vae_rf_100,5,0.18546222,0.39096153,0.13014126,-0.052229654,0.38745707,8.16737,-8.30582
vae_rf_100,1,0.056179337,2.469214,0.24288431,-1.3124886,-2.0915046,-36.629772,81.23855
vae_rf_100,5,0.22634956,0.26343918,0.11287668,0.26086822,-0.036714707,37.70026,16.590391
vae_rf_100,6,0.17549077,2.8328187,0.19726452,2.7111053,0.8214437,23.691175,-53.72563
vae_rf_100,0,0.19950934,1.0502998,0.14860977,0.09249084,1.0462193,-3.4653623,-50.32023
vae_rf_100,3,0.24156155,1.0552124,0.12744214,-0.25871208,1.023006,-18.432705,-39.03658
vae_rf_100,4,0.1705689,1.2225183,0.19725849,-1.1639228,-0.3739449,-51.52643,16.719833
vae_rf_100,4,0.21659859,1.6352586,0.20751616,-1.6275746,-0.15834029,-70.59235,0.32747567
vae_rf_100,6,0.18318309,1.472839,0.09778924,1.4727216,0.018599141,57.53908,-41.15791
vae_rf_100,5,0.22088097,0.35963827,0.09904492,-0.07778568,0.35112542,6.49505,-5.2551117
vae_rf_100,4,0.22849084,1.7464957,0.15446952,-1.6506603,0.57058555,-62.942696,-27.206726
vae_rf_100,6,0.20581229,2.3306794,0.19519973,2.2704146,0.5265777,33.19811,-56.355904
vae_rf_100,5,0.17810895,1.3001701,0.1084879,-0.2913021,1.2671169,-23.684149,-46.383026
vae_rf_100,4,0.18951441,1.2048794,0.18217686,-1.192908,0.16942447,-47.344147,-9.572104
vae_rf_100,5,0.17588802,1.0279454,0.119458675,0.7881834,-0.6598778,54.246258,45.851463
vae_rf_100,1,0.059910454,2.1604402,0.20824403,-1.0834597,-1.8691219,-29.71772,76.80508
vae_rf_100,4,0.14524136,1.3475415,0.1871763,-1.3360238,-0.17580779,-58.02227,5.077256
vae_rf_100,4,0.14677247,1.4481205,0.18765335,-1.4481205,-0.00013658125,-57.988014,-3.9313383
vae_rf_100,7,0.21372055,0.57732415,0.090422474,0.17092943,-0.5514402,25.415873,42.585888
vae_rf_100,2,0.28136355,0.78279734,0.105255105,0.09935791,0.77646613,6.154353,-35.323044
vae_rf_100,3,0.2160619,1.1790445,0.1455605,-0.17717116,1.165657,-18.722954,-46.19585
vae_rf_100,2,0.22616732,0.64315015,0.14663054,0.63774526,0.08320506,64.6295,9.440415
vae_rf_100,7,0.11919191,1.4607203,0.1643834,-0.5415896,-1.3566077,-16.051342,68.02254
vae_rf_100,1,0.061304424,2.5721626,0.26938698,-0.59792155,-2.5017016,-15.851336,93.80573
vae_rf_100,8,0.18135493,0.34485048,0.13399209,-0.12944521,0.31963384,4.489785,-3.1383872
vae_rf_100,1,0.046998568,2.3073668,0.19036055,-0.72830933,-2.189408,-22.790422,85.60415
vae_rf_100,8,0.19241941,0.4419993,0.11846791,-0.18656349,0.4006962,-0.057149276,-6.0784855
vae_rf_100,1,0.051611226,2.3978076,0.22114608,-0.89398235,-2.2249217,-26.105667,86.15762
vae_rf_100,8,0.2055715,0.6296388,0.13260552,-0.25516185,0.57561916,-10.636411,-17.569483
vae_rf_100,5,0.17506407,0.29523256,0.15770996,-0.29302043,-0.036073558,-0.47711176,17.72124
vae_rf_100,0,0.1950939,2.554131,0.12175516,0.5987064,2.4829693,-27.306429,-84.4149
vae_rf_100,8,0.19076872,0.4363007,0.13585715,0.086026944,0.4277355,18.15226,-12.189949
vae_rf_100,9,0.15889785,1.0408297,0.15906727,-1.0395732,0.05112656,-41.299843,1.5842918
vae_rf_100,2,0.27505565,0.60124475,0.096258156,0.2921654,0.52548516,25.759977,-22.703016
vae_rf_100,5,0.17918004,1.1179185,0.1117149,-0.32479116,1.0696974,-22.935072,-40.260147
vae_rf_100,0,0.21574481,1.8565767,0.08415053,0.4410133,1.8034368,-15.837044,-78.546715
vae_rf_100,1,0.089093015,2.3224292,0.2654643,-1.9945457,-1.189733,-48.975407,69.10819
vae_rf_100,1,0.09573423,1.2881609,0.111927256,0.044471107,-1.2873931,7.798223,65.474304
vae_rf_100,1,0.11053529,2.3347208,0.21661259,-2.0558262,-1.1065711,-49.096153,68.74719
vae_rf_100,0,0.20712991,1.1597753,0.09631652,0.6340477,0.97111386,15.544501,-79.30494
vae_rf_100,9,0.19088498,1.8340791,0.18560845,-1.8186874,0.23711205,-72.0142,-19.6258
vae_rf_100,0,0.17673433,1.5636585,0.09694964,0.18480429,1.5526993,-11.073623,-66.67965
vae_rf_100,3,0.20937632,1.7099767,0.16792493,-1.6009603,0.60078824,-61.000244,-28.096695
vae_rf_100,1,0.09587692,2.0746236,0.14234212,-0.6636705,-1.9656054,-19.71683,81.52353
vae_rf_100,6,0.12721635,1.735971,0.11239259,1.5742447,-0.7316753,46.639652,-25.99473
vae_rf_100,4,0.13152917,1.5105871,0.16799226,-1.4962313,-0.20776163,-64.476456,5.079395
vae_rf_100,2,0.21649511,0.6195422,0.11118672,0.61747557,0.050561506,63.720818,11.170883
vae_rf_100,3,0.28710267,0.7128631,0.0917448,0.34112716,0.62594414,25.385296,-26.508062
vae_rf_100,6,0.20219575,2.2962124,0.15403263,1.9340812,1.2377081,21.880901,-65.0972
vae_rf_100,1,0.055016074,1.812173,0.1498273,0.475792,-1.7485974,13.718057,85.177315
vae_rf_100,1,0.04815783,2.8681097,0.2908448,-1.5093807,-2.4388158,-39.192703,84.4613
vae_rf_100,1,0.052865233,2.182063,0.20160434,0.08308373,-2.180481,-1.0167491,91.94822
vae_rf_100,3,0.19532357,0.6853025,0.15499537,-0.41157812,0.5479443,-19.800793,-14.919307
vae_rf_100,9,0.19053023,1.4536033,0.15767609,-1.3893327,-0.42745453,-61.46267,15.985779
vae_rf_100,5,0.19778427,1.3643109,0.12173325,-0.3572299,1.3167121,-25.434664,-46.595284
vae_rf_100,2,0.19463825,1.2200931,0.12182625,1.1536481,0.397144,71.344635,-46.01356
vae_rf_100,9,0.20548955,2.145149,0.15701541,-1.9600847,0.87162614,-71.4853,-31.605621
vae_rf_100,4,0.19748104,1.7460911,0.21371299,-1.7439637,0.0861657,-72.87475,-7.8056283
vae_rf_100,5,0.21253334,0.21207023,0.1506053,0.053874165,-0.20511302,23.916542,27.18778
vae_rf_100,9,0.17252396,2.3706443,0.1679771,-2.1262536,1.0483317,-67.55015,-38.496895
vae_rf_100,3,0.2105278,0.44885325,0.13178639,-0.33301604,-0.3009478,-3.8815334,26.078503
vae_rf_100,9,0.15993312,1.504515,0.17143086,-1.5045019,-0.0062648105,-59.038086,-4.359566
vae_rf_100,0,0.21062703,0.6474643,0.102579325,0.32736257,0.5586088,26.230223,-24.134258
vae_rf_100,3,0.18668719,0.32014564,0.105100036,0.12714535,0.29381505,25.305882,-2.4819658
vae_rf_100,6,0.22000547,0.53081036,0.121238016,0.37184268,-0.37880424,39.38409,36.3442
vae_rf_100,5,0.17972219,0.98468363,0.1045702,-0.27504864,-0.94548935,-6.440766,54.503056
vae_rf_100,5,0.24124376,0.49178547,0.108785644,0.3523804,0.34304664,38.56372,-6.140977
vae_rf_100,7,0.16767834,1.6444807,0.19237295,-1.6382581,-0.14292283,-70.79853,-0.09101889
vae_rf_100,2,0.2582829,0.5994058,0.11028417,0.17357461,0.573724,15.972694,-25.979773
vae_rf_100,2,0.36107594,0.8210968,0.10594138,0.5810029,0.58020306,62.35466,-14.009253
vae_rf_100,7,0.12967925,0.9452702,0.08526691,-0.3401068,-0.88196546,-7.506009,51.51489
vae_rf_100,1,0.06544423,2.0407176,0.19740836,0.4455145,-1.9914932,7.6495004,90.36098
vae_rf_100,2,0.30548954,0.6587874,0.09652969,-0.12811586,0.64620984,-3.9452052,-23.819384
vae_rf_100,8,0.20451614,0.49317172,0.119021535,-0.33957815,0.3576381,-9.201558,-3.373689
vae_rf_100,4,0.15947299,1.3759094,0.21323349,-1.3689848,-0.1378669,-58.69977,2.9050646
vae_rf_100,1,0.05482882,1.9644964,0.1630942,0.4295041,-1.9169695,8.602731,88.89315
vae_rf_100,7,0.10233473,1.4742131,0.12980129,-0.9309839,-1.1430544,-38.136017,50.998325
vae_rf_100,3,0.19628687,0.460582,0.1411684,0.42665642,0.17349373,43.005524,1.6583114
vae_rf_100,3,0.18732074,0.29672432,0.12787618,0.23547201,0.18054987,32.66897,3.2583227
vae_rf_100,8,0.19927885,0.44036874,0.1212032,-0.22215009,0.38022885,-2.04162,-5.092611
vae_rf_100,8,0.24006107,0.71794707,0.12601925,-0.6854538,-0.21354415,-28.430635,10.49735
vae_rf_100,7,0.10953871,1.4631026,0.15180737,-1.0650703,-1.0031422,-51.67621,40.36159
vae_rf_100,9,0.15924747,1.7909077,0.18007937,-1.7871754,0.115563214,-73.57748,-8.392541
vae_rf_100,2,0.3193004,1.4585238,0.1323652,1.4548333,0.10369049,58.38242,-42.75759
vae_rf_100,2,0.18632199,1.0838124,0.12115709,1.0633653,0.20953085,74.55419,-35.210194
vae_rf_100,4,0.15541112,1.2612444,0.14649579,-1.26072,0.03636693,-51.173786,-2.7450993
vae_rf_100,1,0.045265194,2.4512296,0.24267901,-1.3010546,-2.0774465,-36.473873,81.15615
vae_rf_100,5,0.17751822,0.59798855,0.12428956,-0.19713666,0.5645595,-5.586088,-18.571371
vae_rf_100,9,0.21072517,0.69190603,0.11737296,-0.37673968,0.58034575,-17.626625,-16.653206
vae_rf_100,8,0.24386592,0.5446297,0.092607215,0.21897583,-0.4986693,30.205069,40.09325
vae_rf_100,7,0.21531756,1.3992572,0.19267116,-1.3920292,-0.1420405,-59.439682,2.8855245
vae_rf_100,2,0.24923274,0.14227909,0.1546985,0.14122005,-0.01732741,29.666138,15.865634
vae_rf_100,3,0.30728802,1.0796129,0.15188888,0.94973296,0.5133919,79.33422,-50.63514
vae_rf_100,0,0.19422674,3.153039,0.21089879,-0.17770475,3.1480272,-36.145878,-80.08573
vae_rf_100,4,0.21868333,1.7278367,0.13537146,1.435037,-0.96233493,47.8847,-22.839022
vae_rf_100,4,0.20665579,1.1337607,0.13021909,-1.1235751,0.15163195,-46.313168,-9.842705
vae_rf_100,2,0.2055914,0.93172216,0.1629342,0.91062516,-0.19714974,77.36249,12.744867
vae_rf_100,4,0.19105245,1.3548537,0.16309135,-1.3353627,0.22898738,-51.109978,-10.623336
vae_rf_100,1,0.104662105,1.965973,0.22687243,-1.4576077,-1.3192534,-40.306366,69.891716
vae_rf_100,9,0.15080301,1.8223785,0.14511392,-1.8219869,0.03777497,-75.06142,-6.5778017
vae_rf_100,5,0.19511853,0.23330456,0.12826703,-0.12742007,0.19543578,7.069006,5.0044146
vae_rf_100,7,0.11490696,1.8582078,0.15357359,-1.7324739,-0.67191565,-80.025345,14.4743
vae_rf_100,7,0.14357159,1.4925638,0.16334438,-1.3075019,-0.7198511,-60.16708,29.198238
vae_rf_100,2,0.214609,0.5187377,0.12914133,0.49782372,0.14580934,57.58307,6.9003134
vae_rf_100,8,0.20555869,0.03714077,0.11717314,-0.023961408,-0.028377596,18.868586,18.564602
vae_rf_100,2,0.22289275,1.2310367,0.10347252,1.1704538,0.38143042,70.94613,-45.726357
vae_rf_100,6,0.2938435,2.5596197,0.18732469,1.936352,1.6739753,17.90287,-65.728004
vae_rf_100,8,0.23453127,0.31804022,0.10966421,-0.03926395,-0.31560722,17.005087,30.762867
vae_rf_100,5,0.1917733,1.0728096,0.11644864,0.1537812,-1.0617306,11.311237,61.919838
vae_rf_100,7,0.12179367,2.6547732,0.19736783,-2.5960422,-0.555325,-87.64325,5.127154
vae_rf_100,7,0.10492974,1.4400787,0.11058293,-1.016548,-1.0200279,-50.91767,40.85748
vae_rf_100,9,0.1925117,1.7972589,0.20563497,-1.796981,-0.031607103,-74.89251,-5.301794
vae_rf_100,1,0.06186987,2.0831099,0.16973974,-0.99541813,-1.8298877,-28.514427,76.40173
vae_rf_100,8,0.22389485,0.6277551,0.1120569,0.21812321,0.5886414,17.271633,-27.500044
