model_name,label,loss,distance,radius,X,Y,tsne_0,tsne_1
vae_rf_1000,4,0.20603058,0.62317026,0.020470902,-0.32512617,0.5316335,20.850279,72.91677
vae_rf_1000,1,0.055996735,2.206125,0.052634325,-1.9804564,0.9719982,57.87656,-45.31485
vae_rf_1000,9,0.15482332,0.74113464,0.019156314,-0.5619307,0.48323327,37.30115,34.378166
vae_rf_1000,5,0.1851214,1.4309636,0.03731565,-1.3598356,-0.44553798,11.597425,-30.44397
vae_rf_1000,7,0.26001734,0.8955002,0.018824896,-0.43176743,0.7845364,51.65561,59.43633
vae_rf_1000,8,0.27559373,0.7580664,0.02677179,-0.09726317,-0.7518009,-65.557144,2.6586964
vae_rf_1000,9,0.17928846,1.0116774,0.03263083,-0.5086568,0.8745052,78.05747,37.142708
vae_rf_1000,3,0.23594107,0.4773963,0.036976483,0.2939056,-0.37620038,-78.886406,16.038054
vae_rf_1000,7,0.30939537,0.61873156,0.026122091,-0.61866206,0.009273827,13.380378,38.3419
vae_rf_1000,4,0.12418659,1.451023,0.02836295,-0.76745933,1.2314519,83.75027,3.436641
vae_rf_1000,6,0.24192606,3.567,0.048391882,3.5357754,0.470936,-20.682634,-75.85001
vae_rf_1000,4,0.19377322,0.66181684,0.02226687,-0.46088034,0.47496402,32.95961,39.505936
vae_rf_1000,3,0.1929911,0.24463919,0.03645723,0.15385567,0.19020191,-13.152456,45.56145
vae_rf_1000,0,0.16879919,2.8610425,0.039440185,1.4777014,-2.4498904,-50.69598,-66.96302
vae_rf_1000,7,0.22707884,0.8923977,0.02240173,-0.8177772,0.35723114,32.262253,12.710309
vae_rf_1000,0,0.17712548,1.9952669,0.03220023,1.258796,-1.5480705,-50.283955,-56.762814
vae_rf_1000,2,0.29380313,0.9495655,0.026233912,0.9358706,-0.16068865,-28.645664,-23.668657
vae_rf_1000,9,0.15804376,1.4198151,0.028540611,-1.4090174,-0.17477034,18.867031,-29.466303
vae_rf_1000,1,0.07291567,2.2199676,0.056214996,-1.4281262,1.6996211,78.10044,-28.649597
vae_rf_1000,7,0.19378205,1.030426,0.029192653,-0.8902991,0.5187922,49.049335,4.480745
vae_rf_1000,3,0.16350892,0.8089988,0.04214864,0.3735927,0.7175706,0.5368243,17.243982
vae_rf_1000,2,0.2988079,0.40615615,0.031982474,0.27719125,0.29686332,-13.1942625,30.406776
vae_rf_1000,9,0.15287293,1.3589725,0.032471552,-1.3355441,0.25125325,36.04543,-21.508024
vae_rf_1000,7,0.23705946,0.8664326,0.018837657,-0.8623025,-0.084497616,8.156818,-6.5738215
vae_rf_1000,7,0.15171537,0.98641855,0.02215543,-0.47001,0.867244,48.577538,55.480534
vae_rf_1000,6,0.18719935,2.095392,0.046643406,1.5407856,1.4200872,-4.60156,-55.8403
vae_rf_1000,2,0.17202221,1.1385603,0.030636478,1.1373645,-0.052166983,-22.44626,-29.782232
vae_rf_1000,7,0.13511434,0.92526716,0.02001535,-0.6047169,0.7003119,59.79998,46.156494
vae_rf_1000,8,0.24094078,0.022469692,0.02736894,-0.021023955,-0.0079297125,-17.95467,61.004025
vae_rf_1000,4,0.21415246,0.7662109,0.017952966,-0.4708449,0.60447025,30.23621,79.353325
vae_rf_1000,7,0.14063956,1.2275654,0.028158452,-1.1701405,0.3710634,43.816067,-11.325978
vae_rf_1000,3,0.24149683,1.2784401,0.046026006,-0.20936428,1.2611803,69.855316,23.044666
vae_rf_1000,6,0.16770601,3.4717882,0.08315294,3.0235856,1.7062362,-8.6803055,-79.57665
vae_rf_1000,1,0.07101392,1.8780593,0.04696115,-1.8115939,0.4952113,45.12984,-42.628834
vae_rf_1000,3,0.18982783,0.28056985,0.030288573,0.27529883,-0.054129437,-31.821417,44.542126
vae_rf_1000,6,0.12077417,3.2675447,0.06145301,2.0184412,2.5695806,7.063917,-74.07023
vae_rf_1000,9,0.1545187,1.2700589,0.03043708,-1.2367746,-0.28885674,11.955396,-26.620703
vae_rf_1000,3,0.22625493,0.15870084,0.033219468,0.15785931,-0.0163216,-25.868158,50.655052
vae_rf_1000,1,0.09316724,1.995068,0.046186287,-0.68848747,1.8725067,89.38891,-8.970052
vae_rf_1000,4,0.32434943,0.21877491,0.024758484,-0.20757034,-0.06911598,-12.869772,69.74159
vae_rf_1000,1,0.101982236,1.7160219,0.038425494,-0.4596803,1.6533073,90.043686,-4.420889
vae_rf_1000,7,0.31329018,1.1114978,0.035460964,-0.9824801,0.5197692,48.865776,-1.0229821
vae_rf_1000,6,0.27532604,0.8558726,0.045145854,0.78058875,-0.3509972,-40.0891,-23.686716
vae_rf_1000,9,0.17696442,0.76140934,0.022410342,-0.34788713,0.6772878,30.76748,68.65394
vae_rf_1000,6,0.1936516,3.3874857,0.08232572,3.2162101,1.0635096,-15.364069,-77.99506
vae_rf_1000,0,0.20600604,1.892766,0.0328613,1.1058599,-1.536111,-53.05676,-54.897503
vae_rf_1000,5,0.26509157,0.06438885,0.02078754,0.03476562,0.05419664,-16.781582,56.438473
vae_rf_1000,4,0.21445422,0.52329004,0.019625619,-0.26445615,0.4515478,15.891118,70.90723
vae_rf_1000,9,0.18308674,0.96608275,0.021069825,-0.22947364,0.93843365,37.08582,55.658943
vae_rf_1000,9,0.1453409,0.8315919,0.019072989,-0.5312071,0.6398157,45.18356,69.74932
vae_rf_1000,2,0.2696996,0.7391779,0.026446128,0.693941,-0.2546171,-37.054497,-16.487095
vae_rf_1000,1,0.10451702,2.1185853,0.051359966,-2.1120925,0.16573973,39.05441,-48.97188
vae_rf_1000,9,0.13859461,1.179832,0.023190891,-0.59911263,1.0163993,85.79321,29.521944
vae_rf_1000,4,0.2025936,0.7276359,0.036532156,-0.6190675,0.3823734,32.40131,28.785557
vae_rf_1000,8,0.18856673,0.588698,0.029667754,-0.07949455,-0.5833061,-67.118965,24.43602
vae_rf_1000,7,0.105113186,1.6047028,0.03601746,-1.4745302,0.6331128,43.83149,-23.177776
vae_rf_1000,3,0.20876963,0.79303926,0.049485803,-0.045569938,0.7917289,29.16269,55.014606
vae_rf_1000,9,0.13326056,1.0525593,0.021138689,-0.6230708,0.8483301,74.413605,43.520138
vae_rf_1000,7,0.17639384,1.2881551,0.04003341,-1.0735706,0.7118916,58.69985,-5.236213
vae_rf_1000,4,0.16954242,1.207146,0.039006464,-0.88722086,0.8185601,67.06448,1.9180335
vae_rf_1000,4,0.1406717,1.1790473,0.027877163,-0.69431174,0.9529344,79.53808,46.145622
vae_rf_1000,4,0.20578419,0.6290113,0.017180735,-0.34805167,0.523942,20.861635,74.0713
vae_rf_1000,9,0.14234674,1.0856992,0.029790606,-0.88554204,0.62813854,55.653942,4.0642943
vae_rf_1000,2,0.25099722,0.12718067,0.025422454,0.014204907,0.1263849,-10.437814,57.959663
vae_rf_1000,5,0.22128002,0.27013642,0.027011693,0.2611545,-0.06907967,-32.20403,45.27097
vae_rf_1000,4,0.21800534,0.93489575,0.034944516,-0.9178721,0.17759776,24.044052,0.24243185
vae_rf_1000,7,0.12581544,1.2340084,0.025645,-0.7109017,1.0086603,78.925835,8.548648
vae_rf_1000,6,0.1695164,3.7038682,0.06140139,2.69042,2.5456393,2.229083,-81.16798
vae_rf_1000,7,0.22906063,0.88687915,0.025952993,-0.810287,0.36054063,32.200638,13.048305
vae_rf_1000,9,0.16360687,1.0605291,0.03183402,-0.32878968,1.0082754,75.69876,28.739534
vae_rf_1000,0,0.25091702,1.5997316,0.037523955,1.1941669,-1.0644748,-47.32421,-47.890614
vae_rf_1000,5,0.20543194,0.39235893,0.027201625,-0.16335152,-0.35673773,-57.711555,30.72034
vae_rf_1000,8,0.2196439,0.026398303,0.021272317,-0.02364732,-0.011733487,-17.99983,61.166817
vae_rf_1000,5,0.18184349,0.4538325,0.03250168,-0.008386013,-0.45375502,-68.94514,32.678406
vae_rf_1000,6,0.16660051,2.2638478,0.044872086,1.521296,1.6765038,-0.25423023,-57.824722
vae_rf_1000,6,0.27782518,0.7574345,0.032139998,0.6764369,-0.34079337,-42.26032,-18.939098
vae_rf_1000,5,0.23439501,0.35048923,0.031176757,0.339201,-0.08823484,-34.64287,41.03859
vae_rf_1000,7,0.27982917,0.28030407,0.026213735,-0.23689075,0.14984375,-7.2774143,65.94333
vae_rf_1000,8,0.17628703,0.31685227,0.022405589,-0.116435215,-0.29468322,-46.95632,67.66735
vae_rf_1000,1,0.054228645,2.1442144,0.05033698,-1.4780467,1.5533943,73.681725,-30.658772
vae_rf_1000,0,0.17427659,1.1660616,0.03286694,0.59739536,-1.0014082,-61.4667,-33.523525
vae_rf_1000,1,0.07704122,1.997607,0.043053836,-1.962249,0.37418234,43.615433,-45.60058
vae_rf_1000,6,0.17474882,3.8106458,0.072664596,3.4769194,1.5595042,-14.450372,-81.79629
vae_rf_1000,4,0.16720022,0.833045,0.026268408,-0.8195962,-0.14908428,4.4902296,-7.5407043
vae_rf_1000,6,0.12286911,2.922514,0.06133839,1.362503,2.5854735,10.025237,-66.07549
vae_rf_1000,7,0.21564795,0.9168219,0.020463578,-0.4806113,0.78075296,54.469734,57.15346
vae_rf_1000,3,0.23771286,0.5254042,0.025869068,0.30789468,0.42573524,-9.243039,26.476744
vae_rf_1000,1,0.05054206,2.3935435,0.05726767,-2.0117638,1.2968642,65.57203,-44.909904
vae_rf_1000,7,0.184967,0.99383897,0.028587902,-0.9922996,0.055292785,19.79847,-7.6952353
vae_rf_1000,1,0.05406211,2.637834,0.055356048,-0.96261835,2.455918,92.79289,-16.560041
vae_rf_1000,8,0.19572197,0.2863127,0.02766432,-0.12564193,-0.25727236,-46.439415,65.49665
vae_rf_1000,2,0.21438412,1.1467341,0.02151569,1.0911124,-0.35280734,-31.92414,-31.294744
vae_rf_1000,0,0.17632686,1.2489909,0.029775597,0.5829042,-1.104627,-63.999973,-35.662083
vae_rf_1000,2,0.27696857,0.7898558,0.043124575,-0.3393135,0.7132591,31.917084,67.282104
vae_rf_1000,9,0.18040554,0.8175757,0.026902845,-0.39626414,0.7151257,37.48291,68.52663
vae_rf_1000,9,0.3073509,0.6754373,0.029417101,0.15908416,0.6564356,3.9609857,28.435377
vae_rf_1000,5,0.21193528,0.68185717,0.028888067,-0.43753815,-0.5229623,-47.82759,15.61521
vae_rf_1000,5,0.20589109,0.30843288,0.03697813,0.29737228,-0.081856936,-34.039524,43.19828
vae_rf_1000,1,0.06471259,2.2390509,0.049985033,-1.2359321,1.8670352,81.94147,-23.71866
vae_rf_1000,5,0.20559382,0.74641407,0.028805131,-0.049288403,-0.74478495,-66.43773,1.5681704
vae_rf_1000,6,0.18941201,4.0258517,0.10201127,3.973229,0.6487936,-21.116156,-78.13615
vae_rf_1000,0,0.19925095,0.8341269,0.031686053,0.4608938,-0.6952299,-63.251583,-18.23818
vae_rf_1000,3,0.21440819,0.6110023,0.038365047,0.47270587,0.38713437,-15.755223,18.938858
vae_rf_1000,4,0.14532435,1.4526542,0.043107368,-0.7645608,1.2351725,83.80637,3.4333966
vae_rf_1000,4,0.22421099,1.0472937,0.030532626,-0.5371611,0.899045,79.01721,37.566338
vae_rf_1000,6,0.18878922,2.135624,0.05110226,1.7428745,1.2342113,-9.2988205,-57.320007
vae_rf_1000,5,0.2364002,0.37595922,0.026217483,0.20217916,-0.31696832,-56.924633,45.60793
vae_rf_1000,4,0.19195834,0.72684515,0.015242658,-0.4219788,0.59180886,28.066296,77.28524
vae_rf_1000,6,0.2418176,1.8844923,0.07334525,1.7247155,0.7593865,-10.648525,-49.401836
vae_rf_1000,5,0.20970185,0.5038539,0.03363925,0.29180595,0.410753,-9.602045,27.415867
vae_rf_1000,4,0.2139535,0.7797759,0.027926603,-0.6117449,0.48354805,39.859142,31.4673
vae_rf_1000,5,0.17105484,1.2564352,0.033196274,-0.49653372,-1.1541592,-47.402695,-0.46494445
vae_rf_1000,1,0.05072677,2.4674747,0.06155321,-1.2581983,2.1225853,89.098816,-25.03583
vae_rf_1000,4,0.14431007,1.1218446,0.025801301,-0.61886764,0.935702,78.36382,44.175396
vae_rf_1000,4,0.14418206,1.0304918,0.026392937,-0.50445616,0.8985752,78.91405,36.356033
vae_rf_1000,7,0.21233618,0.93340945,0.02687149,-0.7796885,-0.5131657,-2.065679,-16.99497
vae_rf_1000,2,0.2625629,0.39415866,0.031471632,0.37032983,-0.1349699,-38.725613,38.515236
vae_rf_1000,3,0.21866505,0.55145735,0.04423474,0.3632974,0.41487372,-11.359861,24.213158
vae_rf_1000,2,0.19175553,0.7578708,0.040779904,0.7490148,0.11552061,-21.399817,-12.545493
vae_rf_1000,7,0.12025392,1.5243663,0.046340954,-1.2515576,0.87022746,59.1231,-9.122227
vae_rf_1000,1,0.049892,2.962834,0.064234875,-1.978973,2.2050056,86.938835,-34.98399
vae_rf_1000,8,0.19098406,0.07819122,0.032746468,0.072082266,-0.03029874,-23.413658,57.17395
vae_rf_1000,1,0.045753237,2.1335862,0.051071778,-1.4423859,1.5721681,73.937325,-29.884556
vae_rf_1000,8,0.20265214,0.10694667,0.0342664,0.07893856,-0.072154656,-25.767775,57.65648
vae_rf_1000,1,0.053677943,2.0720024,0.04817172,-1.3869973,1.539296,73.393875,-28.65564
vae_rf_1000,8,0.22515605,0.2499439,0.034481864,0.24521174,0.048406124,-21.954256,43.766563
vae_rf_1000,5,0.17460512,0.33250934,0.034952693,-0.32048845,0.08859803,-6.7160354,67.49208
vae_rf_1000,0,0.20795669,2.390224,0.034130216,1.1349466,-2.1035843,-53.856693,-65.051636
vae_rf_1000,8,0.21907422,0.39756766,0.037374686,0.35697368,-0.17501383,-41.220192,39.836018
vae_rf_1000,9,0.18917404,0.6338451,0.030302305,-0.4799306,0.41403645,29.977684,38.94156
vae_rf_1000,2,0.20263647,0.61632663,0.038566057,0.58028996,0.2076586,-24.017427,19.761538
vae_rf_1000,5,0.19277811,0.19637817,0.027105628,0.16694091,0.10341722,-18.455496,46.839546
vae_rf_1000,0,0.23750438,1.8721175,0.030349128,0.72231627,-1.7271605,-64.335785,-57.58626
vae_rf_1000,1,0.06645653,2.3718944,0.047902886,-0.5998944,2.2947788,93.115585,-12.846487
vae_rf_1000,1,0.10790604,1.6568882,0.039325155,-1.6415257,0.22510399,41.49429,-41.175747
vae_rf_1000,1,0.09532287,1.8820988,0.043372683,-0.44775715,1.8280617,91.07575,-6.5342917
vae_rf_1000,0,0.16315523,1.2777948,0.023765184,0.023951773,-1.2775704,-81.48139,-29.947193
vae_rf_1000,9,0.17215078,1.1317669,0.026422465,-0.42949477,1.0471058,79.2558,26.999031
vae_rf_1000,0,0.18271877,1.1211356,0.026110936,0.625831,-0.93020463,-59.347874,-31.568539
vae_rf_1000,3,0.15555556,1.8599213,0.03664686,-0.19280417,1.8499011,92.60909,-6.160937
vae_rf_1000,1,0.09046411,2.1712139,0.058296856,-1.4810886,1.5876228,74.27992,-30.713087
vae_rf_1000,6,0.14141321,2.2725322,0.04297417,1.3544103,1.824822,3.0719857,-57.652725
vae_rf_1000,4,0.14587843,0.9144319,0.023708558,-0.6441119,0.64908063,56.92098,42.276524
vae_rf_1000,2,0.20013389,0.56051826,0.029708225,0.47919443,-0.29078072,-44.355114,-11.240965
vae_rf_1000,3,0.27860823,0.4636431,0.024933636,0.35251716,-0.30115873,-75.97305,11.817375
vae_rf_1000,6,0.21466579,3.5755866,0.0719044,3.44516,0.95691764,-16.879915,-78.66825
vae_rf_1000,1,0.05681231,2.3299994,0.050800234,-2.3264394,0.12875248,38.049187,-53.346878
vae_rf_1000,1,0.05794227,2.5784369,0.053355396,-1.3997461,2.1654208,88.78605,-27.66756
vae_rf_1000,1,0.058690734,2.2935824,0.051645394,-2.0963564,0.9304894,58.22668,-47.320156
vae_rf_1000,3,0.15593018,1.2235842,0.04043899,0.013029325,1.2235148,66.09038,24.417976
vae_rf_1000,9,0.20599875,1.0085207,0.024618534,-0.7597566,0.66323745,58.05182,12.404657
vae_rf_1000,5,0.21686052,0.8510045,0.032857005,0.17236842,0.8333653,9.401732,23.314568
vae_rf_1000,2,0.17863679,1.1334695,0.04498584,1.1316931,-0.063432395,-22.779291,-29.774923
vae_rf_1000,9,0.19479387,1.0621417,0.017761681,-0.37011173,0.99557126,76.63971,29.35236
vae_rf_1000,4,0.1873293,0.70333815,0.020266254,-0.4063568,0.574072,26.63843,76.58907
vae_rf_1000,5,0.21934459,0.4557766,0.031851824,-0.32683727,-0.3176629,-49.125225,25.895992
vae_rf_1000,9,0.1992563,0.865835,0.016395258,-0.27115205,0.8222815,36.1033,59.90091
vae_rf_1000,3,0.29308042,0.8070239,0.04903275,-0.54023206,0.5995306,44.914185,39.08996
vae_rf_1000,9,0.15098618,1.032341,0.025612622,-0.6193521,0.82591224,73.2443,43.14301
vae_rf_1000,0,0.18629916,1.0396926,0.03090557,0.455755,-0.93447745,-63.946728,-28.889397
vae_rf_1000,3,0.20368207,0.21347767,0.037874267,0.21181592,-0.026584402,-28.109152,48.515312
vae_rf_1000,6,0.20379186,0.8951964,0.03578473,-0.23210983,-0.86458176,-56.630356,2.8387833
vae_rf_1000,5,0.1972975,0.93409723,0.037916116,-0.9254435,-0.12685421,9.840422,-9.862387
vae_rf_1000,5,0.21291396,0.65496504,0.021967512,0.11522992,-0.644749,-74.181725,-3.752516
vae_rf_1000,7,0.16668722,0.905105,0.022239314,-0.5559475,0.71423906,58.25864,50.09747
vae_rf_1000,2,0.23077476,0.55395347,0.03441053,0.5499188,0.066736594,-29.597889,24.455332
vae_rf_1000,2,0.33264866,0.6758577,0.03066496,0.61527085,-0.27968806,-40.783375,-14.876029
vae_rf_1000,7,0.14076905,1.1119007,0.026383866,-1.1075218,0.09858331,25.360985,-12.106577
vae_rf_1000,1,0.08852677,2.3267794,0.058154557,-2.3010023,0.3453858,41.443134,-53.370533
vae_rf_1000,2,0.2702153,0.4602095,0.02393461,0.45431784,-0.07340355,-35.269524,31.97506
vae_rf_1000,8,0.22422335,0.15310135,0.03042397,0.0059085367,0.1529873,-9.931569,57.909798
vae_rf_1000,4,0.16650116,1.1714034,0.036626354,-0.7402692,0.90784764,73.329834,8.537086
vae_rf_1000,1,0.05627511,2.3512537,0.053386305,-2.2837038,0.5595457,48.48709,-51.043724
vae_rf_1000,7,0.108764395,1.3573554,0.029066492,-1.1376066,0.7404491,58.27135,-6.834781
vae_rf_1000,3,0.21356042,0.5376837,0.043917663,0.3922787,0.36772442,-13.957781,24.05155
vae_rf_1000,3,0.21402392,0.21851589,0.0440974,0.20834021,0.065905586,-21.152702,45.63953
vae_rf_1000,8,0.22146475,0.25355497,0.04113766,0.22107847,0.124154896,-18.095774,43.86387
vae_rf_1000,8,0.23111649,0.3757047,0.022627477,-0.34000215,0.15985166,13.681771,45.82449
vae_rf_1000,7,0.12263072,1.2461035,0.029041752,-1.0141716,0.72403723,59.577488,-3.3269737
vae_rf_1000,9,0.17386198,0.7754236,0.02091768,-0.47303048,0.6144297,30.622395,79.18564
vae_rf_1000,2,0.22088209,0.9542342,0.036521234,0.5760777,0.76072156,1.4752479,11.551956
vae_rf_1000,2,0.17258434,1.3101242,0.042406518,1.2721806,0.31302088,-13.321191,-27.453648
vae_rf_1000,4,0.1690453,0.80078876,0.025497222,-0.5775384,0.554718,43.685986,35.488506
vae_rf_1000,1,0.049242385,2.2665691,0.056399442,-1.2888602,1.8644503,81.46417,-25.060802
vae_rf_1000,5,0.1879166,0.34552094,0.03712529,0.19318697,0.2864673,-10.218194,42.730072
vae_rf_1000,9,0.20540597,0.1678122,0.029376013,0.11881225,0.118509844,-15.537427,50.273155
vae_rf_1000,8,0.2450271,1.1503379,0.025306137,-1.0945166,-0.35399234,7.245721,-21.378231
vae_rf_1000,7,0.2276363,1.2362769,0.030438816,-0.6846136,1.0294099,80.45972,8.796139
vae_rf_1000,2,0.20590878,0.8059288,0.057454605,0.24521281,0.7677187,5.963569,22.757524
vae_rf_1000,3,0.30505976,0.25380296,0.052674506,0.21527453,0.1344352,-17.554272,44.079845
vae_rf_1000,0,0.14929895,2.5744455,0.03686924,1.9953647,-1.6267418,-44.672005,-60.411266
vae_rf_1000,4,0.20827039,1.825139,0.04434482,1.2018642,1.3735555,-0.16340281,-51.459225
vae_rf_1000,4,0.19822066,0.5850693,0.018683134,-0.43078923,0.39588726,29.502262,40.59052
vae_rf_1000,2,0.19568057,0.6953422,0.052695993,0.6391094,0.2739342,-17.00223,-9.168658
vae_rf_1000,4,0.20648219,0.8771661,0.028333677,-0.46734303,0.74230105,55.25521,59.077366
vae_rf_1000,1,0.099723354,2.1210911,0.054663144,-0.95064664,1.8961272,84.796684,-17.762568
vae_rf_1000,9,0.17297676,0.93717253,0.019221442,-0.50672996,0.7883636,55.066357,55.508427
vae_rf_1000,5,0.18797617,0.32793832,0.033282366,0.050317053,-0.32405514,-35.937927,70.26852
vae_rf_1000,7,0.14334731,1.034197,0.023807254,-0.77413803,0.68576497,59.223675,11.665966
vae_rf_1000,7,0.13715343,1.2223215,0.027655452,-0.7744911,0.94563913,75.15583,7.25293
vae_rf_1000,2,0.20582092,0.47673994,0.046471044,0.45824078,0.13151555,-25.406193,25.666727
vae_rf_1000,8,0.2163167,0.81277454,0.05386208,0.14381407,0.79994994,8.819518,24.684874
vae_rf_1000,2,0.19674563,1.2368597,0.03157067,1.234668,-0.0735981,-21.673576,-31.80235
vae_rf_1000,6,0.3159668,3.793433,0.058412246,3.7774704,0.34763718,-21.552212,-76.60287
vae_rf_1000,8,0.23504336,0.44817483,0.026887015,-0.24131955,-0.377658,-53.89402,27.371897
vae_rf_1000,5,0.17678426,0.8823242,0.03704758,-0.6657839,-0.5789887,-42.24483,11.191162
vae_rf_1000,7,0.18515468,1.0179954,0.02004956,-0.65257853,0.78131664,68.92515,44.329197
vae_rf_1000,7,0.114173934,1.3244647,0.026330303,-1.1246135,0.69960785,57.563915,-6.811362
