model_name,label,loss,distance,radius,X,Y,tsne_0,tsne_1
vae_rf_10,0,0.43084365,0.009498857,0.9875141,-0.0075785336,-0.005726615,-15.19213,-83.63438
vae_rf_10,7,0.24589884,0.0048632408,0.99808997,-0.004780495,-0.0008932949,46.544575,-67.16101
vae_rf_10,4,0.22491123,0.0014429566,0.9993818,0.000494185,-0.0013556936,48.579063,45.2468
vae_rf_10,0,0.27848956,0.0058852336,0.99555874,-0.0026076448,-0.005275999,-5.4565673,-37.349648
vae_rf_10,1,0.18968809,0.0023798172,1.0027726,0.00096536346,0.002175225,-53.09002,-24.368282
vae_rf_10,3,0.23587053,0.0024778207,1.0000263,-0.0014070845,-0.0020395364,49.9705,12.538055
vae_rf_10,1,0.18341275,0.0041566826,1.0030516,0.0017894661,0.0037517757,-76.8485,-28.65476
vae_rf_10,3,0.27325323,0.0055838744,0.9972321,-0.00508122,-0.0023153522,31.170746,-71.12431
vae_rf_10,4,0.32197276,0.001253358,0.99485236,-0.0010116199,-0.0007399536,68.81138,15.725812
vae_rf_10,7,0.24920367,0.004900618,0.9992958,0.0026145738,-0.0041448837,-15.139752,70.02973
vae_rf_10,2,0.3223512,0.0055822683,0.99484557,-0.0027658981,-0.0048488686,-0.46932125,-38.022964
vae_rf_10,7,0.26376295,0.0019396914,0.9980111,-0.0016860809,-0.00095892313,80.00682,10.355792
vae_rf_10,1,0.1855903,0.0029588696,1.0019449,0.0018873878,0.0022787442,-63.388893,-13.662697
vae_rf_10,2,0.22933361,0.0006237804,1.0006484,-0.00038468966,-0.0004910355,59.68224,23.279379
vae_rf_10,1,0.19197133,0.0037736164,1.0027765,0.0028578332,0.0024643396,-77.91919,-5.9116364
vae_rf_10,1,0.17188403,0.0030395628,1.0058593,0.0008284459,0.002924486,-60.519283,-32.82188
vae_rf_10,7,0.20238352,0.0044945655,1.003157,0.0014912952,0.0042399475,-76.2639,-34.77509
vae_rf_10,4,0.22784935,0.0012562519,1.0000554,0.0008154238,0.00095564267,-26.862,-1.5632504
vae_rf_10,2,0.23357329,0.0031343363,0.99865896,-0.00020697706,0.0031274948,-48.59262,-40.64304
vae_rf_10,3,0.21249028,0.0003186515,1.0023036,0.00014399727,-0.00028425967,-3.4531763,10.569324
vae_rf_10,5,0.21837784,0.0026130667,1.0013065,0.0012981273,-0.0022678147,24.426805,68.32287
vae_rf_10,1,0.21744572,0.0026753359,1.001805,-0.0014296938,-0.0022612824,48.124973,11.410105
vae_rf_10,2,0.2450607,0.0012614231,0.9995968,0.0012428132,-0.0002158786,-28.558235,17.931614
vae_rf_10,4,0.2929274,0.001323267,0.99610114,-0.0009263479,-0.0009449419,72.17123,19.309443
vae_rf_10,4,0.27078184,0.0058805863,0.9958053,-0.0049414914,-0.003187939,21.78002,-67.83819
vae_rf_10,6,0.21782355,0.0006511932,0.9992774,3.2937634e-05,-0.00065035967,54.354824,29.440413
vae_rf_10,3,0.3476983,0.0055967737,0.9926655,-0.0047021587,-0.003035388,23.182678,-65.98322
vae_rf_10,5,0.24510272,0.0012488385,0.9984942,-0.0011403002,-0.000509228,69.32964,12.818979
vae_rf_10,5,0.24496709,0.0049569807,0.9986083,-0.0049568783,3.1873467e-05,51.386765,-71.67379
vae_rf_10,6,0.419885,0.009474579,0.9917823,-0.008634166,-0.0039011324,-2.1404343,-91.75199
vae_rf_10,0,0.24639864,0.00579297,0.99705094,-0.0019352534,-0.005460155,-8.977582,-30.13429
vae_rf_10,4,0.29208347,0.0057975026,0.99618536,-0.0057560815,-0.0006917835,47.841385,-72.77536
vae_rf_10,1,0.17750993,0.0034798898,1.0044707,0.0030277497,0.0017153322,-74.953384,2.758788
vae_rf_10,9,0.25147784,0.0049092127,0.99791074,-0.00392157,-0.0029532453,26.037886,-55.270294
vae_rf_10,5,0.21084978,0.0018527984,1.0016191,0.0018511056,7.918279e-05,-39.5899,17.287355
vae_rf_10,7,0.34335893,0.0061014015,0.9935066,-0.00610059,9.950402e-05,49.608597,-74.615364
vae_rf_10,8,0.28146714,0.0040098582,0.99586445,0.00019887243,-0.0040049236,17.2052,39.741627
vae_rf_10,9,0.19655803,0.0015469262,1.0008827,-0.0013460226,0.0007623673,37.26595,-14.214085
vae_rf_10,3,0.22077218,0.005297936,0.9978953,0.003946446,-0.0035346416,-26.657827,74.0006
vae_rf_10,7,0.31317264,0.002990951,0.9976852,0.0003554055,-0.00296976,28.211555,43.932693
vae_rf_10,4,0.18625946,0.0027700874,1.0024366,0.0023047733,0.0015366861,-63.845833,-0.6541571
vae_rf_10,6,0.2624537,0.0074823075,0.99769336,-0.0049780724,-0.0055860295,-10.250525,-63.890907
vae_rf_10,4,0.2705889,0.003817944,0.99828243,-0.0033942526,-0.0017480691,46.814835,-49.26335
vae_rf_10,3,0.25731894,0.0021188576,0.9997858,0.00054552604,-0.0020474275,43.824306,54.664974
vae_rf_10,0,0.34831637,0.00837274,0.99128896,-0.007590398,-0.003533924,0.5053901,-89.97946
vae_rf_10,7,0.28270116,0.00287146,0.99717236,-0.0022851264,0.001738816,48.20116,-23.488285
vae_rf_10,0,0.3912455,0.006926255,0.990834,-0.004466022,-0.0052941153,-6.474922,-59.4037
vae_rf_10,2,0.31500474,0.0038935142,0.9964513,-0.00083348085,-0.003803257,19.116953,18.817648
vae_rf_10,9,0.24411127,0.0049755755,0.99828625,0.0023078083,-0.00440799,-14.899917,65.92522
vae_rf_10,1,0.18592367,0.0032073217,1.0025342,0.0016803821,0.002731891,-66.585724,-21.384178
vae_rf_10,7,0.24251708,0.0006085386,0.99946684,0.0005344466,-0.00029100874,-11.077076,13.4388
vae_rf_10,3,0.21664155,0.00091258384,1.0014219,-0.0007368963,-0.00053832436,65.187645,17.873709
vae_rf_10,2,0.25031745,0.0013666089,0.99726325,-0.0013501317,-0.00021157577,37.933212,-3.4626994
vae_rf_10,9,0.20727488,0.005258816,1.0022541,0.004966454,-0.001729011,-67.13835,46.93145
vae_rf_10,7,0.3115824,0.0055303867,0.9965923,0.0004567731,-0.0055114916,-11.185055,30.384592
vae_rf_10,7,0.24042393,0.0017798841,1.002535,0.00024398709,0.0017630819,-39.76732,-28.438322
vae_rf_10,6,0.2324405,0.0046511455,0.9998511,-0.0033959919,-0.0031781113,23.577667,-46.874348
vae_rf_10,2,0.31116205,0.0053371233,0.99488664,-0.0015580436,-0.0051046433,-6.4925385,-27.062368
vae_rf_10,7,0.22883599,0.0021523007,1.0013255,-0.0021335403,0.00028355606,60.02915,-20.186462
vae_rf_10,8,0.26989856,0.005846668,0.9973466,-0.0042722025,-0.0039914674,9.867668,-58.413773
vae_rf_10,4,0.30149525,0.0035979906,0.99453783,-0.0028690307,-0.0021712207,41.86032,-41.917923
vae_rf_10,7,0.22934154,0.0027773168,1.0019004,0.0025784886,-0.0010319332,-43.497173,41.20817
vae_rf_10,3,0.2811566,0.0043490105,0.99652773,-0.004022282,0.0016538253,52.26699,-29.089636
vae_rf_10,6,0.30177352,0.004409645,0.99715936,-0.0038412283,-0.0021656258,35.68685,-58.262127
vae_rf_10,1,0.19253269,0.005413371,1.0026355,0.0054110913,-0.00015708467,-70.27095,42.354137
vae_rf_10,3,0.24593034,0.0053282403,0.9975685,0.00012080163,-0.005326871,-7.6461196,26.568474
vae_rf_10,6,0.23051102,0.003914971,0.99937016,-0.0036643026,-0.001378362,50.08598,-53.962032
vae_rf_10,9,0.19874191,0.0038863053,1.0026476,0.003809811,0.0007672737,-74.99819,20.78761
vae_rf_10,3,0.25191244,0.003463578,1.0004407,0.00086801127,-0.0033530477,19.657335,53.03299
vae_rf_10,1,0.21568666,0.0012883905,1.0028801,0.0011087526,0.00065621483,-26.695045,4.1104946
vae_rf_10,4,0.29938522,0.0015433613,0.99713427,0.0006075732,-0.0014187385,46.380787,46.724266
vae_rf_10,1,0.18973987,0.00041604906,1.0019604,-0.0004117093,5.9935614e-05,25.371153,0.49273023
vae_rf_10,7,0.272238,0.0010948429,0.99930173,0.0009712338,-0.00050535717,0.81183136,37.090115
vae_rf_10,6,0.2528389,0.00464492,0.9981546,-0.0015843927,-0.0043663466,3.1919105,-25.316936
vae_rf_10,9,0.27150983,0.0058906064,0.99579066,-0.005351499,-0.0024618488,27.893124,-72.85112
vae_rf_10,6,0.25164792,0.0039250934,0.9996955,-0.0027024206,-0.0028466266,31.01916,-34.945663
vae_rf_10,0,0.2839912,0.0067871893,0.9927661,-0.00477303,-0.004825362,-3.450495,-62.88513
vae_rf_10,5,0.29683688,0.0028005084,0.9974766,0.0010053101,-0.0026138476,23.703947,61.822178
vae_rf_10,4,0.29522666,0.005317419,0.99552184,-0.0028028598,-0.0045187296,3.2587705,-39.242897
vae_rf_10,9,0.27957487,0.009055103,0.9969282,-0.0076393583,-0.004861595,-10.076382,-84.617035
vae_rf_10,9,0.22880921,0.0025694126,0.99974066,-0.0024278625,0.0008410499,56.65905,-23.195103
vae_rf_10,2,0.32186216,0.0035098505,0.9963885,-0.0024582618,-0.0025051944,34.242474,-30.72525
vae_rf_10,1,0.19620539,0.003065962,1.001723,0.0029910386,0.00067365577,-61.238544,17.678581
vae_rf_10,9,0.22336885,0.001629241,0.99986714,-0.0014210457,0.0007969034,37.72219,-14.541964
vae_rf_10,4,0.2097678,0.001579463,1.0013523,0.0013861351,0.0007571876,-35.317177,4.672657
vae_rf_10,8,0.24379227,0.0037571297,0.9980123,0.0012466395,-0.003544279,1.9610319,71.01719
vae_rf_10,7,0.19298856,0.004187786,1.0029314,0.0034367843,-0.0023929197,-52.287426,59.181187
vae_rf_10,3,0.20659709,0.0019901518,1.0003877,0.0010064312,0.0017169159,-44.981976,-15.06734
vae_rf_10,9,0.22964466,0.0005854324,0.999379,0.000489552,0.00032104505,-15.345682,4.3658013
vae_rf_10,7,0.19912794,0.0011433664,1.0011536,-0.0005975596,0.0009747868,14.382847,-4.8453608
vae_rf_10,4,0.18912901,0.003911121,1.0033766,0.0013568108,0.0036682328,-71.63007,-33.647137
vae_rf_10,4,0.18774536,0.001679194,1.0013998,0.00011991839,0.0016749066,-38.894115,-29.258192
vae_rf_10,4,0.29653805,0.007140586,0.99360687,-0.0068406765,-0.0020477101,11.896708,-90.42821
vae_rf_10,9,0.19686039,0.003186532,1.001292,0.0011444994,0.0029739044,-64.14022,-31.071274
vae_rf_10,2,0.24965683,0.0069604735,0.9954892,-0.00442493,-0.0053729126,-6.803984,-59.08513
vae_rf_10,5,0.296148,0.005508207,0.99431807,-0.0034567409,-0.0042885058,7.0597367,-46.157475
vae_rf_10,4,0.22294888,0.0015339379,1.0014949,-0.00076115085,0.0013317714,10.85512,-8.691819
vae_rf_10,7,0.2066524,0.00082796084,1.0023828,-0.00082763366,-2.3274915e-05,31.193712,-2.0376492
vae_rf_10,6,0.23862271,0.0058838,0.9990826,-0.0052633337,-0.0026299087,26.977451,-72.08729
vae_rf_10,7,0.2928478,0.0022453386,0.9929095,-0.001204272,0.0018950659,11.734133,-14.5771475
vae_rf_10,9,0.21353538,0.0011901495,0.9997267,-0.00067856605,0.0009777545,14.529029,-5.4400845
vae_rf_10,0,0.36222056,0.0054194243,0.99248886,-0.0048012123,-0.0025136666,28.092825,-67.4891
vae_rf_10,5,0.2498606,0.0019066314,0.99834937,0.0014603605,0.0012258021,-46.472256,-6.627482
vae_rf_10,8,0.2927155,0.003479933,0.9973488,0.0015842409,-0.003098405,2.185935,76.923515
vae_rf_10,5,0.2277689,0.0021575198,1.000491,0.0021057394,-0.0004698434,-41.54971,30.484903
vae_rf_10,6,0.26186746,0.0025657467,0.99723506,-0.0019043866,-0.001719409,58.86638,1.9497261
vae_rf_10,6,0.28880134,0.0016513378,0.99641937,-0.00032293203,-0.0016194541,67.49942,47.804188
vae_rf_10,5,0.28532454,0.006454134,0.9955298,-0.0043009603,-0.0048122327,-2.2950494,-57.2943
vae_rf_10,7,0.2726223,0.000755163,0.9981268,0.00017965505,-0.0007334816,52.85694,31.004976
vae_rf_10,8,0.2386522,0.0020270336,1.0004241,0.0008152391,-0.0018558692,33.910187,65.28146
vae_rf_10,1,0.19141424,0.0043238853,1.0037382,0.0033126092,0.0027789571,-82.88026,-3.757439
vae_rf_10,0,0.24051726,0.0058512255,0.9983847,-0.003267108,-0.0048541576,-0.69310504,-44.04985
vae_rf_10,1,0.20278502,0.0028448475,1.0000601,0.0027626697,-0.00067883206,-50.88315,34.153824
vae_rf_10,6,0.28747112,0.0060139433,0.99606526,-0.0043633315,-0.004138702,8.440647,-58.797024
vae_rf_10,4,0.23980473,0.00095296715,1.0005891,0.00040258188,0.0008637559,-18.449064,-3.8771749
vae_rf_10,6,0.20389724,0.0009738849,1.0033432,0.00051664165,0.00082555023,-19.234392,-2.7837317
vae_rf_10,7,0.3118014,0.0027092234,0.99466527,-0.0026548677,-0.00053997163,72.38931,-22.990566
vae_rf_10,3,0.2785117,0.0031310578,0.99783343,-0.001989578,-0.002417665,47.970406,1.6345192
vae_rf_10,1,0.17969851,0.0038742702,1.0049233,0.0038185786,0.0006545441,-75.11841,21.294691
vae_rf_10,7,0.22677313,0.0013263342,0.9997312,0.000682179,-0.0011374507,8.68704,43.92403
vae_rf_10,1,0.1822367,0.003206277,1.0038143,0.0030320561,0.00104252,-64.54552,12.888356
vae_rf_10,8,0.24182327,0.0015963347,0.9994344,0.00031577115,-0.0015647918,50.840775,48.12419
vae_rf_10,2,0.3550926,0.00667213,0.99188185,-0.0021248367,-0.006324744,-17.331024,-35.542442
vae_rf_10,0,0.23849268,0.0025252178,0.99905765,-0.00016442365,-0.002519859,37.4873,37.035526
vae_rf_10,2,0.25473043,0.0048447484,0.9956147,-0.0048358063,0.00029421912,52.13152,-72.043564
vae_rf_10,9,0.22473288,0.0016628704,1.0003783,-0.0014271659,-0.0008534257,77.034164,12.313933
vae_rf_10,9,0.3351922,0.004690074,0.9955804,-0.004118638,-0.002243572,34.107994,-60.34362
vae_rf_10,5,0.24916242,0.001732165,1.0006781,0.0014683799,0.0009188343,-37.642673,2.5041742
vae_rf_10,5,0.2169434,0.0037708383,0.9991657,0.00049463665,-0.0037382557,18.918865,43.577267
vae_rf_10,1,0.1738391,0.0041244603,1.0033673,0.0011028553,0.003974278,-73.21844,-36.24554
vae_rf_10,5,0.2649302,0.0037754853,0.99801457,0.0035155108,-0.0013767619,-56.117195,46.18892
vae_rf_10,6,0.28590217,0.0044442844,0.99632436,-0.0040523745,-0.0018248077,42.470448,-60.102238
vae_rf_10,0,0.227929,0.0059747244,0.99733037,-0.005361456,-0.0026366878,26.826138,-72.73577
vae_rf_10,3,0.28201962,0.007821159,0.9947988,-0.0077942847,-0.0006478181,48.190475,-77.54811
vae_rf_10,4,0.19335647,0.003997665,1.0018669,0.00089301076,0.0038966471,-69.17547,-38.1149
vae_rf_10,4,0.23986343,0.002379348,1.0000778,0.0022051914,-0.000893548,-40.096004,36.726223
vae_rf_10,6,0.28172213,0.0012435801,0.99578506,-0.0012435662,-5.8939913e-06,36.66876,-5.052671
vae_rf_10,5,0.29444337,0.0050877384,0.99595153,0.0034017118,-0.0037833108,-21.669706,73.906654
vae_rf_10,4,0.3174074,0.003891006,0.9945281,-0.0011681973,-0.0037115016,19.38804,15.442483
vae_rf_10,6,0.24617878,0.00479001,0.9981767,-0.002961508,-0.0037647928,13.08712,-42.3575
vae_rf_10,5,0.29462704,0.005096405,0.99677396,-0.0039809025,-0.0031820992,23.677137,-56.657963
vae_rf_10,4,0.22225468,0.0032397609,1.0014806,0.0032299077,0.00025248097,-62.680874,26.829487
vae_rf_10,5,0.23871727,0.0011955822,0.99902153,0.00025499475,-0.001168073,50.874825,41.555378
vae_rf_10,1,0.18753864,0.003100842,1.0020808,0.0019938552,0.0023748185,-65.06279,-13.905887
vae_rf_10,4,0.20780231,0.0021180133,1.0019388,0.001815361,0.0010910752,-48.460087,2.955291
vae_rf_10,4,0.20332108,0.0015966641,1.0017046,0.0008827676,0.001330435,-31.26142,-6.3431354
vae_rf_10,7,0.27162546,0.0035385522,0.99781424,-8.8886576e-05,-0.0035374356,22.72702,36.316257
vae_rf_10,2,0.32764652,0.0074108313,0.9962891,0.0039659683,-0.0062603126,-23.922132,66.19289
vae_rf_10,3,0.25942352,0.0022095037,0.99805516,-0.00041618384,-0.0021699532,64.319725,41.535027
vae_rf_10,2,0.23266062,0.00200919,1.0011061,0.0014389607,-0.0014022257,2.1839664,53.045998
vae_rf_10,7,0.17687283,0.0016823893,1.0038887,-0.00031884236,0.0016518999,4.5346622,-11.326058
vae_rf_10,1,0.17437515,0.0032435323,1.0028948,0.0026232947,0.0019075705,-69.84974,-2.8056374
vae_rf_10,8,0.21963048,0.0050456715,1.0001289,0.0004489128,-0.005025662,-9.261182,33.94168
vae_rf_10,1,0.18042485,0.002806157,1.0028199,0.001588547,0.0023132307,-60.01023,-16.5323
vae_rf_10,8,0.25329715,0.002417431,0.99916303,-0.00036399602,-0.0023898701,39.074677,34.12946
vae_rf_10,1,0.17958362,0.0025906628,1.0025841,0.00082814833,0.0024547311,-55.48279,-28.65159
vae_rf_10,8,0.25477937,0.006693845,0.9975759,-0.0043643108,-0.005075466,-4.606975,-58.422283
vae_rf_10,5,0.20725329,0.003485694,1.0015119,0.0023012166,0.0026181033,-72.67404,-14.748082
vae_rf_10,0,0.4035713,0.008759583,0.98992234,-0.005551932,-0.006775423,-19.339577,-64.80489
vae_rf_10,8,0.226197,0.0020812745,0.9985815,0.0004861958,-0.002023689,44.03144,54.595314
vae_rf_10,9,0.21341951,0.0024924006,1.0008327,-0.0004485295,0.00245171,-44.010555,-39.30288
vae_rf_10,2,0.30352455,0.0060241707,0.9977807,0.000909082,-0.005955183,-14.902232,31.15418
vae_rf_10,5,0.26236063,0.0045935633,0.99692595,0.0005408251,-0.004561615,-8.446659,39.83177
vae_rf_10,0,0.353323,0.0071155205,0.99148834,-0.0062347534,-0.0034290645,6.4211926,-82.66634
vae_rf_10,1,0.18208154,0.0016257035,1.0019447,0.0010501475,0.0012410085,-32.604454,-4.4964004
vae_rf_10,1,0.19970815,0.0038490202,1.0011622,0.0037548156,-0.0008463551,-61.222652,42.13614
vae_rf_10,1,0.19534323,0.0007605914,1.0015305,0.00011545712,-0.0007517772,53.505123,30.934772
vae_rf_10,0,0.3165461,0.0020589805,0.99599785,-0.0020569507,9.140337e-05,61.300785,-19.22039
vae_rf_10,9,0.24762486,0.0011526811,0.99858665,-0.00057867216,0.0009969012,14.131525,-4.8557806
vae_rf_10,0,0.27805588,0.0043998314,0.9956411,-0.0024720922,-0.0036396813,17.829937,-32.93697
vae_rf_10,3,0.22590394,0.0018653233,1.0004084,-0.0018164045,-0.0004243888,77.83759,3.4754097
vae_rf_10,1,0.19463621,0.003228584,1.002376,0.0022467324,0.0023186093,-70.01549,-11.60033
vae_rf_10,6,0.24451692,0.0038356986,0.999475,0.003265976,-0.002011463,-50.22527,56.53079
vae_rf_10,4,0.20634899,0.0007526414,1.0011994,0.00023519162,-0.0007149504,52.35494,30.999708
vae_rf_10,2,0.26396742,0.006428987,0.9959911,0.00068116933,-0.0063927993,-15.244067,26.476566
vae_rf_10,3,0.36395127,0.008611997,0.99239504,-0.0018017497,-0.008421413,-26.04376,-35.28236
vae_rf_10,6,0.35346302,0.007461562,0.99363077,-0.006824641,-0.003016485,8.989292,-87.52059
vae_rf_10,1,0.18603264,0.00274195,1.0038893,0.0023651957,-0.0013871336,-38.56639,45.361176
vae_rf_10,1,0.17647538,0.004178802,1.0034096,0.0025818986,0.003285755,-82.708435,-11.257315
vae_rf_10,1,0.17803752,0.004182717,1.0048697,0.003723419,0.0019055897,-81.3087,7.7456536
vae_rf_10,3,0.21432611,0.0015642054,1.0005535,-0.0014993191,-0.00044584845,74.9847,5.5090675
vae_rf_10,9,0.24642351,0.0016204196,0.9979331,0.0015975892,0.0002710499,-36.918102,13.594032
vae_rf_10,5,0.281507,0.0056395405,0.99827075,-0.0047699423,-0.003008665,23.291084,-66.49084
vae_rf_10,2,0.25906834,0.001542791,0.99722195,-0.0004813061,-0.0014657929,70.436584,47.356735
vae_rf_10,9,0.28854743,0.0049513294,0.9956929,-0.0035850175,-0.003415159,20.343468,-50.020447
vae_rf_10,4,0.2559955,0.006264808,0.9985843,-0.0060771783,-0.0015217509,38.944633,-76.364105
vae_rf_10,5,0.23197483,0.0022770076,1.0018448,-5.576042e-05,0.0022763247,-43.701244,-34.57049
vae_rf_10,9,0.3295646,0.013227875,0.99447966,-0.01074265,-0.0077183004,-20.567434,-89.1528
vae_rf_10,3,0.19511639,0.0045041787,1.0015236,0.0030404099,0.003323181,-84.64581,-9.307264
vae_rf_10,9,0.23933817,0.0013499069,0.999018,-0.0012902333,0.0003969213,36.54131,-10.152654
vae_rf_10,0,0.24491811,0.004130131,0.9970822,-0.0010451576,-0.003995701,16.210722,15.176638
vae_rf_10,3,0.23433115,0.0029829997,0.9997158,0.0025176047,-0.0015999853,-39.664135,48.27115
vae_rf_10,6,0.27209795,0.0041918773,0.9977104,0.0037735058,0.0018255108,-81.05879,8.50346
vae_rf_10,5,0.22279851,0.0008960279,1.0008136,0.00014665224,0.0008839452,-16.07485,-6.545024
vae_rf_10,5,0.26169932,0.0044630975,0.99795794,-0.002704275,-0.0035505118,19.671043,-35.65717
vae_rf_10,7,0.25378478,0.0029009173,0.99956834,-0.0028618202,0.00047466502,60.130077,-26.603642
vae_rf_10,2,0.2724152,0.006379052,0.9944472,-0.004019907,-0.004953045,-3.0651665,-54.194218
vae_rf_10,2,0.39113188,0.009026471,0.9901013,-0.0063138935,-0.0064507304,-19.008013,-67.32049
vae_rf_10,7,0.23897722,0.00038283376,0.999971,0.0002052684,0.000323151,-9.158626,2.5560417
vae_rf_10,1,0.17542823,0.00093472964,1.0036975,0.00045675697,0.0008155321,-18.578335,-3.0578227
vae_rf_10,2,0.30223712,0.0022032945,0.9968537,-0.00033841166,-0.0021771505,63.712093,42.124363
vae_rf_10,8,0.2636361,0.003834456,0.99943966,0.0016151138,-0.003477709,-1.2648582,73.17612
vae_rf_10,4,0.1848618,0.0040313913,1.0036589,0.0034060085,0.0021566695,-79.48215,0.4737533
vae_rf_10,1,0.18538216,0.0026040652,1.0033463,0.0026016023,-0.0001132295,-52.180756,26.964567
vae_rf_10,7,0.19023247,0.0040288894,1.0046586,0.0027642774,0.002930993,-81.183685,-9.012863
vae_rf_10,3,0.22145006,0.0042484556,1.0001698,-0.0030050718,-0.0030031512,30.106348,-40.75601
vae_rf_10,3,0.20736161,0.0036682317,1.0031298,0.0036680808,3.3278484e-05,-64.96312,33.06081
vae_rf_10,8,0.25048274,0.0031942637,0.99793494,-0.0009377572,-0.0030535115,32.222248,19.428703
vae_rf_10,8,0.26033643,0.001878293,0.9990513,0.0015331311,-0.0010851236,-30.480785,36.97818
vae_rf_10,7,0.1903424,0.0032256371,1.0036117,0.0018136824,0.0026674503,-67.08131,-20.22144
vae_rf_10,9,0.23127164,0.0042134505,0.9986995,-0.0041200244,-0.00088236306,51.241875,-62.90152
vae_rf_10,2,0.2835844,0.0013962899,0.99859864,-0.0013954287,4.9034017e-05,37.92756,-6.285535
vae_rf_10,2,0.24105866,0.0021544676,1.0001385,0.00052741513,-0.0020889146,43.298607,54.78589
vae_rf_10,4,0.23300414,0.002744002,0.99751365,-0.0024686335,-0.00119808,79.44479,-23.95276
vae_rf_10,1,0.18022466,0.0033915113,1.0022625,0.0012008573,0.003171796,-65.97676,-31.717466
vae_rf_10,5,0.23105116,0.0063690864,0.9983704,-0.0046654404,-0.004335773,5.5961256,-62.22269
vae_rf_10,9,0.26134014,0.0062400457,0.99524146,-0.0045759417,-0.0042425143,6.1308637,-61.383705
vae_rf_10,8,0.30235264,0.004884534,0.9955688,0.0020863696,-0.0044165296,-14.155297,64.74156
vae_rf_10,7,0.25074092,0.0036922754,0.9993132,-0.0036288276,0.00068154844,58.400333,-31.826193
vae_rf_10,2,0.21113919,0.0012236442,1.0009279,-0.0004907706,-0.0011209146,74.25391,47.264675
vae_rf_10,3,0.27101249,0.0016435239,0.9988916,-0.0015010913,-0.00066925015,76.46307,8.868382
vae_rf_10,0,0.4356107,0.008642725,0.98709303,-0.007935858,-0.003423281,0.3868521,-91.45
vae_rf_10,4,0.23988448,0.0031038665,1.0004644,0.0019587094,0.0024077883,-64.864716,-14.378569
vae_rf_10,4,0.29640946,0.0021834574,0.99639434,-0.0008261631,-0.0020211237,69.41371,37.288395
vae_rf_10,2,0.2182986,0.0029591732,1.000189,-0.00059418695,-0.0028989045,32.12266,30.331251
vae_rf_10,4,0.2534179,0.00067321386,0.9994684,0.00017606032,-0.00064978434,52.95399,30.169386
vae_rf_10,1,0.18221335,0.0033276395,1.0026517,0.001239188,0.0030883,-65.47123,-31.171238
vae_rf_10,9,0.26022503,0.00064819853,0.9992157,0.00058081246,-0.0002877816,-11.486374,13.490204
vae_rf_10,5,0.22141671,0.004473351,1.0022061,0.0037174905,-0.0024881987,-32.03541,78.772545
